userID gender age occupation
5632 F 18-24 "college/grad student"
5633 M 50-55 academic/educator
5634 M 25-34 sales/marketing
5635 F 35-44 homemaker
5636 M 25-34 executive/managerial
5637 M "Under 18" "K-12 student"
5638 M 18-24 academic/educator
5639 F 18-24 "college/grad student"
5640 M 35-44 technician/engineer
5641 F 25-34 technician/engineer
5642 M "Under 18" "K-12 student"
5643 F 35-44 academic/educator
5644 F 18-24 "college/grad student"
5645 M 25-34 artist
5646 M 18-24 "college/grad student"
5647 M 18-24 academic/educator
5648 M 25-34 technician/engineer
5649 F 18-24 "college/grad student"
5650 F 35-44 programmer
5651 F 25-34 "doctor/health care"
5652 M 18-24 other
5653 M 50-55 academic/educator
5654 M 25-34 "college/grad student"
5655 F 25-34 "doctor/health care"
5656 M 25-34 scientist
5657 M 50-55 sales/marketing
5658 M 56+ other
5659 M 25-34 other
5660 M 25-34 artist
5661 F 25-34 scientist
5662 M "Under 18" "K-12 student"
5663 F 35-44 writer
5664 M 18-24 "college/grad student"
5665 M 18-24 "college/grad student"
5666 M 18-24 self-employed
5667 M 35-44 executive/managerial
5668 F 25-34 clerical/admin
5669 M 56+ academic/educator
5670 M 18-24 "college/grad student"
5671 M 25-34 academic/educator
5672 F 25-34 "college/grad student"
5673 F 35-44 academic/educator
5674 M 35-44 executive/managerial
5675 M 35-44 sales/marketing
5676 M 25-34 writer
5677 M 25-34 academic/educator
5678 M 35-44 technician/engineer
5679 M 35-44 artist
5680 M 50-55 writer
5681 F 25-34 executive/managerial
5682 M 18-24 other
5683 F 18-24 homemaker
5684 M 18-24 self-employed
5685 M 25-34 technician/engineer
5686 M 56+ self-employed
5687 F "Under 18" other
5688 F 18-24 "college/grad student"
5689 M 25-34 other
5690 M 18-24 "college/grad student"
5691 M 35-44 sales/marketing
5692 F 25-34 executive/managerial
5693 F 25-34 "college/grad student"
5694 F 25-34 programmer
5695 F 35-44 clerical/admin
5696 F 25-34 sales/marketing
5697 M 25-34 other
5698 M 35-44 sales/marketing
5699 M 35-44 scientist
5700 F 18-24 sales/marketing
5701 M 25-34 executive/managerial
5702 M 18-24 other
5703 M 56+ academic/educator
5704 F 18-24 "college/grad student"
5705 F 18-24 "college/grad student"
5706 M 18-24 technician/engineer
5707 M 25-34 programmer
5708 M 35-44 academic/educator
5709 M 18-24 "college/grad student"
5710 M 25-34 scientist
5711 M 25-34 executive/managerial
5712 M 35-44 academic/educator
5713 F 50-55 executive/managerial
5714 M 35-44 artist
5715 M 18-24 "college/grad student"
5716 M "Under 18" "K-12 student"
5717 M 25-34 other
5718 F 35-44 sales/marketing
5719 M 56+ executive/managerial
5720 M 25-34 other
5721 M 45-49 lawyer
5722 M 25-34 writer
5723 M 18-24 programmer
5724 M 25-34 scientist
5725 M 18-24 artist
5726 M 25-34 academic/educator
5727 M 25-34 "college/grad student"
5728 F 35-44 writer
5729 M 18-24 "K-12 student"
5730 M 18-24 other
5731 F 25-34 lawyer
5732 F 25-34 lawyer
5733 M 25-34 "college/grad student"
5734 F 25-34 sales/marketing
5735 M 25-34 "doctor/health care"
5736 M 25-34 academic/educator
5737 M 45-49 scientist
5738 M 25-34 programmer
5739 M 25-34 executive/managerial
5740 M 25-34 academic/educator
5741 M 50-55 retired
5742 F 25-34 programmer
5743 F 35-44 other
5744 F 25-34 "college/grad student"
5745 F 18-24 "college/grad student"
5746 M 18-24 scientist
5747 M 25-34 other
5748 M 25-34 other
5749 M 25-34 artist
5750 M 18-24 academic/educator
5751 F "Under 18" other
5752 F 56+ other
5753 M 18-24 technician/engineer
5754 F 18-24 academic/educator
5755 F 35-44 artist
5756 F "Under 18" "K-12 student"
5757 M "Under 18" "K-12 student"
5758 F 50-55 academic/educator
5759 F 25-34 academic/educator
5760 M 18-24 programmer
5761 M 25-34 writer
5762 F 35-44 "doctor/health care"
5763 F 25-34 academic/educator
5764 F 50-55 programmer
5765 M 25-34 lawyer
5766 M 56+ sales/marketing
5767 M 25-34 artist
5768 F "Under 18" executive/managerial
5769 M 45-49 sales/marketing
5770 M 25-34 other
5771 M 25-34 executive/managerial
5772 M 35-44 executive/managerial
5773 M 25-34 "doctor/health care"
5774 M 18-24 "college/grad student"
5775 M 25-34 lawyer
5776 M 18-24 programmer
5777 M "Under 18" other
5778 M 35-44 programmer
5779 M 25-34 "customer service"
5780 M 18-24 technician/engineer
5781 M 25-34 artist
5782 F 35-44 other
5783 F 45-49 academic/educator
5784 M 18-24 "K-12 student"
5785 F 25-34 executive/managerial
5786 M 25-34 "doctor/health care"
5787 M 25-34 writer
5788 M 25-34 other
5789 M 25-34 technician/engineer
5790 F 35-44 other
5791 M 18-24 "college/grad student"
5792 M 25-34 technician/engineer
5793 M 25-34 artist
5794 M 35-44 technician/engineer
5795 M 25-34 academic/educator
5796 F 25-34 executive/managerial
5797 M 25-34 executive/managerial
5798 M 35-44 other
5799 M 25-34 "customer service"
5800 M 35-44 tradesman/craftsman
5801 M 25-34 self-employed
5802 F 25-34 other
5803 M "Under 18" "K-12 student"
5804 F 35-44 executive/managerial
5805 F 25-34 other
5806 F 50-55 academic/educator
5807 M 35-44 executive/managerial
5808 F 25-34 executive/managerial
5809 M 25-34 executive/managerial
5810 M 50-55 self-employed
5811 M 18-24 "college/grad student"
5812 F 25-34 executive/managerial
5813 M 25-34 executive/managerial
5814 M 25-34 other
5815 M 25-34 writer
5816 M 25-34 other
5817 M 25-34 technician/engineer
5818 M 25-34 "college/grad student"
5819 M 50-55 "doctor/health care"
5820 M 45-49 other
5821 M 25-34 scientist
5822 F 35-44 "college/grad student"
5823 M 25-34 programmer
5824 M 18-24 programmer
5825 F 25-34 "college/grad student"
5826 M 18-24 "college/grad student"
5827 M 25-34 artist
5828 M 25-34 technician/engineer
5829 F 25-34 "college/grad student"
5830 F 18-24 "college/grad student"
5831 M 25-34 academic/educator
5832 F 25-34 other
5833 F 35-44 other
5834 M 56+ self-employed
5835 F 35-44 other
5836 M 25-34 other
5837 M 25-34 executive/managerial
5838 F 45-49 executive/managerial
5839 M 25-34 academic/educator
5840 F "Under 18" other
5841 F 35-44 executive/managerial
5842 M 25-34 "college/grad student"
5843 M 35-44 academic/educator
5844 F "Under 18" "K-12 student"
5845 F 25-34 clerical/admin
5846 M 45-49 self-employed
5847 F 18-24 "college/grad student"
5848 M 50-55 writer
5849 M 35-44 technician/engineer
5850 F 25-34 executive/managerial
5851 F 18-24 writer
5852 F 25-34 academic/educator
5853 M 50-55 unemployed
5854 M 45-49 executive/managerial
5855 M 50-55 executive/managerial
5856 F 25-34 executive/managerial
5857 F 45-49 artist
5858 M 25-34 "college/grad student"
5859 M 25-34 executive/managerial
5860 F 25-34 "college/grad student"
5861 F 50-55 academic/educator
5862 F 25-34 homemaker
5863 F 25-34 sales/marketing
5864 F 50-55 academic/educator
5865 M 25-34 technician/engineer
5866 F 25-34 "doctor/health care"
5867 F 45-49 clerical/admin
5868 M 35-44 sales/marketing
5869 F 25-34 executive/managerial
5870 M 25-34 sales/marketing
5871 F 25-34 "college/grad student"
5872 M 25-34 technician/engineer
5873 M 18-24 programmer
5874 M 25-34 "college/grad student"
5875 M 25-34 "college/grad student"
5876 M 50-55 executive/managerial
5877 M 18-24 programmer
5878 F 25-34 other
5879 M 35-44 executive/managerial
5880 M 25-34 academic/educator
5881 M 35-44 technician/engineer
5882 M 35-44 executive/managerial
5883 F 18-24 other
5884 M 18-24 "college/grad student"
5885 M 25-34 academic/educator
5886 M 25-34 writer
5887 F 35-44 writer
5888 M 25-34 writer
5889 M 50-55 writer
5890 M 35-44 writer
5891 M 18-24 "college/grad student"
5892 M 45-49 artist
5893 M 25-34 executive/managerial
5894 M 35-44 other
5895 M 25-34 academic/educator
5896 M 25-34 other
5897 M 25-34 writer
5898 F 18-24 other
5899 M 35-44 technician/engineer
5900 M 25-34 executive/managerial
5901 F 35-44 executive/managerial
5902 M 50-55 self-employed
5903 M 25-34 lawyer
5904 F 45-49 programmer
5905 F 35-44 writer
5906 F 18-24 "college/grad student"
5907 M 25-34 artist
5908 M 25-34 "college/grad student"
5909 M 18-24 writer
5910 F 45-49 writer
5911 F 25-34 technician/engineer
5912 M 25-34 academic/educator
5913 F 18-24 other
5914 M 35-44 artist
5915 M 18-24 "college/grad student"
5916 M 50-55 writer
5917 F 50-55 academic/educator
5918 M 25-34 programmer
5919 M 18-24 other
5920 F 25-34 academic/educator
5921 M 25-34 "doctor/health care"
5922 M 56+ clerical/admin
5923 M 25-34 executive/managerial
5924 M 35-44 other
5925 F 25-34 other
5926 F 50-55 executive/managerial
5927 M 35-44 sales/marketing
5928 M 45-49 academic/educator
5929 F 35-44 other
5930 F 35-44 technician/engineer
5931 F 18-24 executive/managerial
5932 M 18-24 sales/marketing
5933 M 25-34 artist
5934 M 25-34 sales/marketing
5935 M 18-24 other
5936 M 18-24 "college/grad student"
5937 M 25-34 programmer
5938 M 25-34 academic/educator
5939 F 45-49 scientist
5940 M 50-55 programmer
5941 F 25-34 other
5942 M 45-49 academic/educator
5943 F 45-49 academic/educator
5944 F 18-24 "K-12 student"
5945 F 35-44 artist
5946 F 56+ academic/educator
5947 F 45-49 self-employed
5948 M 56+ retired
5949 M 18-24 technician/engineer
5950 M 25-34 "college/grad student"
5951 M 18-24 "college/grad student"
5952 F 45-49 academic/educator
5953 M "Under 18" "K-12 student"
5954 M 45-49 lawyer
5956 F 18-24 "college/grad student"
5957 M 18-24 writer
5958 M 45-49 sales/marketing
5963 M 25-34 scientist
5964 M 18-24 "customer service"
5966 F 35-44 homemaker
5969 M 45-49 retired
5971 M 35-44 executive/managerial
5972 F 25-34 writer
5978 M 35-44 academic/educator
5985 F 18-24 "college/grad student"
5988 M 25-34 scientist
5989 F "Under 18" "K-12 student"
5995 F 35-44 academic/educator
5996 F 25-34 other
5997 F 25-34 executive/managerial
6000 M 45-49 technician/engineer
6001 F 25-34 executive/managerial
6002 M 50-55 other
6003 F 45-49 technician/engineer
6006 F "Under 18" other
6010 M 35-44 other
6011 M 35-44 scientist
6013 F 25-34 writer
6016 M 45-49 academic/educator
6040 M 25-34 "doctor/health care"
